---,Actor,Location,Rotation,Scale,Mesh,Materials
Row_1114,Class'/Script/Engine.StaticMeshActor',"(X=15951.950195,Y=34735.394531,Z=3024.284668)","(Pitch=0.000000,Yaw=10.000023,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox03.PROP_CardboardBox03'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1115,Class'/Script/Engine.StaticMeshActor',"(X=15983.803711,Y=34747.031250,Z=3024.284668)","(Pitch=0.000000,Yaw=-5.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox01.PROP_CardboardBox01'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1116,Class'/Script/Engine.StaticMeshActor',"(X=15689.548828,Y=34760.312500,Z=3097.361816)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox05.PROP_CardboardBox05'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1117,Class'/Script/Engine.StaticMeshActor',"(X=15800.938477,Y=35586.785156,Z=3097.361816)","(Pitch=0.000000,Yaw=-40.000061,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox05.PROP_CardboardBox05'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1118,Class'/Script/Engine.StaticMeshActor',"(X=16104.842773,Y=35815.882812,Z=3095.820557)","(Pitch=0.000000,Yaw=-10.000031,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox07.PROP_CardboardBox07'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1119,Class'/Script/Engine.StaticMeshActor',"(X=16131.134766,Y=35820.613281,Z=3125.798584)","(Pitch=0.000000,Yaw=-15.000076,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox04.PROP_CardboardBox04'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1120,Class'/Script/Engine.StaticMeshActor',"(X=15834.303711,Y=34663.113281,Z=3125.879150)","(Pitch=0.000000,Yaw=15.000046,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox05.PROP_CardboardBox05'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1121,Class'/Script/Engine.StaticMeshActor',"(X=16144.336914,Y=37203.050781,Z=3024.284668)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox04.PROP_CardboardBox04'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1122,Class'/Script/Engine.StaticMeshActor',"(X=16094.378906,Y=37192.750000,Z=3024.284668)","(Pitch=0.000000,Yaw=25.000031,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox05.PROP_CardboardBox05'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1123,Class'/Script/Engine.StaticMeshActor',"(X=16697.017578,Y=35134.500000,Z=3127.555664)","(Pitch=0.000000,Yaw=20.000048,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox07.PROP_CardboardBox07'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1124,Class'/Script/Engine.StaticMeshActor',"(X=16095.425781,Y=37191.054688,Z=3047.688965)","(Pitch=0.000000,Yaw=5.000006,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox01.PROP_CardboardBox01'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1125,Class'/Script/Engine.StaticMeshActor',"(X=16723.154297,Y=37169.269531,Z=3697.523682)","(Pitch=0.000000,Yaw=-25.000038,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox03.PROP_CardboardBox03'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1126,Class'/Script/Engine.StaticMeshActor',"(X=-29689.529297,Y=123896.367188,Z=509.911133)","(Pitch=-0.000007,Yaw=81.950470,Roll=-0.000005)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox01.PROP_CardboardBox01'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1127,Class'/Script/Engine.StaticMeshActor',"(X=16071.638672,Y=36684.562500,Z=3704.024902)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox04.PROP_CardboardBox04'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1128,Class'/Script/Engine.StaticMeshActor',"(X=16080.784180,Y=36622.816406,Z=3704.502930)","(Pitch=0.000000,Yaw=-15.000061,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox05.PROP_CardboardBox05'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1129,Class'/Script/Engine.StaticMeshActor',"(X=14879.811523,Y=32278.771484,Z=3115.586670)","(Pitch=0.000000,Yaw=-10.000031,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox05.PROP_CardboardBox05'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1130,Class'/Script/Engine.StaticMeshActor',"(X=14879.125977,Y=32114.646484,Z=3115.586670)","(Pitch=0.000000,Yaw=10.000023,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox03.PROP_CardboardBox03'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1131,Class'/Script/Engine.StaticMeshActor',"(X=14854.296875,Y=32062.345703,Z=3115.586670)","(Pitch=0.000000,Yaw=-15.000061,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox07.PROP_CardboardBox07'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1132,Class'/Script/Engine.StaticMeshActor',"(X=15258.489258,Y=32049.939453,Z=3115.586670)","(Pitch=0.000000,Yaw=-25.000061,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox01.PROP_CardboardBox01'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1133,Class'/Script/Engine.StaticMeshActor',"(X=17225.867188,Y=32377.410156,Z=3238.273193)","(Pitch=0.000000,Yaw=20.000048,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox05.PROP_CardboardBox05'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1134,Class'/Script/Engine.StaticMeshActor',"(X=17043.498047,Y=36052.882812,Z=3116.987793)","(Pitch=0.000000,Yaw=-40.000061,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox07.PROP_CardboardBox07'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1135,Class'/Script/Engine.StaticMeshActor',"(X=73694.312500,Y=110745.804688,Z=1639.246460)","(Pitch=0.000000,Yaw=-8.049546,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox01.PROP_CardboardBox01'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1136,Class'/Script/Engine.StaticMeshActor',"(X=65508.296875,Y=111206.234375,Z=1341.053345)","(Pitch=0.000000,Yaw=-7.958319,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox03.PROP_CardboardBox03'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1137,Class'/Script/Engine.StaticMeshActor',"(X=-74729.179688,Y=-67729.406250,Z=3022.383789)","(Pitch=0.000000,Yaw=-8.049601,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox01.PROP_CardboardBox01'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1138,Class'/Script/Engine.StaticMeshActor',"(X=5620.108887,Y=36888.289062,Z=3026.532227)","(Pitch=0.000000,Yaw=-8.049601,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox01.PROP_CardboardBox01'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1139,Class'/Script/Engine.StaticMeshActor',"(X=66429.804688,Y=111329.453125,Z=1417.803345)","(Pitch=0.000000,Yaw=-29.291962,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox06.PROP_CardboardBox06'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1140,Class'/Script/Engine.StaticMeshActor',"(X=66411.742188,Y=111207.828125,Z=1339.541626)","(Pitch=0.000000,Yaw=13.405694,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox05.PROP_CardboardBox05'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1141,Class'/Script/Engine.StaticMeshActor',"(X=66429.804688,Y=111313.710938,Z=1417.803345)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox06.PROP_CardboardBox06'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1142,Class'/Script/Engine.StaticMeshActor',"(X=66427.820312,Y=111259.265625,Z=1381.500610)","(Pitch=0.000000,Yaw=-85.441093,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox07.PROP_CardboardBox07'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1143,Class'/Script/Engine.StaticMeshActor',"(X=71278.148438,Y=-102513.070312,Z=2565.810791)","(Pitch=0.000000,Yaw=-7.958319,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox03.PROP_CardboardBox03'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1144,Class'/Script/Engine.StaticMeshActor',"(X=72199.617188,Y=-102389.851562,Z=2642.560791)","(Pitch=0.000000,Yaw=-29.291962,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox06.PROP_CardboardBox06'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1145,Class'/Script/Engine.StaticMeshActor',"(X=72181.554688,Y=-102511.476562,Z=2564.299072)","(Pitch=0.000000,Yaw=13.405694,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox05.PROP_CardboardBox05'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1146,Class'/Script/Engine.StaticMeshActor',"(X=72199.617188,Y=-102405.593750,Z=2642.560791)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox06.PROP_CardboardBox06'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1147,Class'/Script/Engine.StaticMeshActor',"(X=72197.632812,Y=-102460.039062,Z=2606.258057)","(Pitch=0.000000,Yaw=-85.441093,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox07.PROP_CardboardBox07'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1148,Class'/Script/Engine.StaticMeshActor',"(X=31202.648438,Y=-41846.921875,Z=6348.364258)","(Pitch=0.000000,Yaw=-95.000168,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox07.PROP_CardboardBox07'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1149,Class'/Script/Engine.StaticMeshActor',"(X=30734.818359,Y=-41464.390625,Z=6358.418457)","(Pitch=0.000000,Yaw=10.000023,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox04.PROP_CardboardBox04'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1150,Class'/Script/Engine.StaticMeshActor',"(X=29902.337891,Y=-42068.191406,Z=6268.818359)","(Pitch=0.000000,Yaw=-5.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox04.PROP_CardboardBox04'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1151,Class'/Script/Engine.StaticMeshActor',"(X=29901.416016,Y=-42124.183594,Z=6267.014648)","(Pitch=0.000000,Yaw=20.000011,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox05.PROP_CardboardBox05'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1152,Class'/Script/Engine.StaticMeshActor',"(X=31056.748047,Y=-40202.257812,Z=6268.793945)","(Pitch=0.000000,Yaw=-17.801908,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox04.PROP_CardboardBox04'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1153,Class'/Script/Engine.StaticMeshActor',"(X=31052.716797,Y=-40120.238281,Z=6268.793945)","(Pitch=0.000000,Yaw=27.564388,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox05.PROP_CardboardBox05'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1154,Class'/Script/Engine.StaticMeshActor',"(X=140815.156250,Y=-133610.265625,Z=2992.343994)","(Pitch=0.000000,Yaw=13.448879,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox04.PROP_CardboardBox04'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1155,Class'/Script/Engine.StaticMeshActor',"(X=141521.390625,Y=-133244.609375,Z=2992.344238)","(Pitch=0.000000,Yaw=39.420471,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox05.PROP_CardboardBox05'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1156,Class'/Script/Engine.StaticMeshActor',"(X=112514.101562,Y=-43962.468750,Z=3052.444580)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox04.PROP_CardboardBox04'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1157,Class'/Script/Engine.StaticMeshActor',"(X=112689.539062,Y=-44142.375000,Z=3144.309814)","(Pitch=0.000000,Yaw=-9.280861,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox05.PROP_CardboardBox05'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1158,Class'/Script/Engine.StaticMeshActor',"(X=-29676.089844,Y=124263.742188,Z=509.911560)","(Pitch=-0.000014,Yaw=72.197975,Roll=0.000010)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox04.PROP_CardboardBox04'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1159,Class'/Script/Engine.StaticMeshActor',"(X=113337.984375,Y=-43832.875000,Z=3093.699707)","(Pitch=0.000000,Yaw=11.305863,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox03.PROP_CardboardBox03'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1160,Class'/Script/Engine.StaticMeshActor',"(X=113810.250000,Y=-43302.441406,Z=2503.784424)","(Pitch=0.000000,Yaw=14.373569,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox05.PROP_CardboardBox05'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1161,Class'/Script/Engine.StaticMeshActor',"(X=70165.632812,Y=-100221.593750,Z=2707.617676)","(Pitch=0.000000,Yaw=-8.592224,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox02.PROP_CardboardBox02'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1162,Class'/Script/Engine.StaticMeshActor',"(X=70081.812500,Y=-100225.046875,Z=2737.159180)","(Pitch=0.000000,Yaw=-84.305664,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox04.PROP_CardboardBox04'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1163,Class'/Script/Engine.StaticMeshActor',"(X=71838.851562,Y=-102507.593750,Z=2564.299561)","(Pitch=0.000000,Yaw=8.023300,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox03.PROP_CardboardBox03'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1164,Class'/Script/Engine.StaticMeshActor',"(X=71524.570312,Y=-102059.179688,Z=2555.020508)","(Pitch=0.000000,Yaw=7.063938,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox02.PROP_CardboardBox02'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1165,Class'/Script/Engine.StaticMeshActor',"(X=-64857.878906,Y=-72444.007812,Z=3044.211670)","(Pitch=0.000000,Yaw=6.809347,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox04.PROP_CardboardBox04'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1166,Class'/Script/Engine.StaticMeshActor',"(X=-66466.250000,Y=-72985.726562,Z=3044.395264)","(Pitch=0.000000,Yaw=-5.481372,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox05.PROP_CardboardBox05'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1167,Class'/Script/Engine.StaticMeshActor',"(X=-70289.804688,Y=-76123.398438,Z=3092.621582)","(Pitch=0.000000,Yaw=9.416460,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox03.PROP_CardboardBox03'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1168,Class'/Script/Engine.StaticMeshActor',"(X=-75618.335938,Y=-68495.023438,Z=3103.018555)","(Pitch=0.000000,Yaw=-50.754578,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox07.PROP_CardboardBox07'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1169,Class'/Script/Engine.StaticMeshActor',"(X=-29680.251953,Y=123943.781250,Z=509.911255)","(Pitch=0.000007,Yaw=117.564255,Roll=-0.000008)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox05.PROP_CardboardBox05'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1170,Class'/Script/Engine.StaticMeshActor',"(X=-74254.562500,Y=-67739.984375,Z=3102.677246)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox06.PROP_CardboardBox06'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1171,Class'/Script/Engine.StaticMeshActor',"(X=-74546.617188,Y=-68554.828125,Z=3123.255615)","(Pitch=0.000000,Yaw=-78.686859,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox05.PROP_CardboardBox05'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1172,Class'/Script/Engine.StaticMeshActor',"(X=5818.694336,Y=36065.882812,Z=3127.404297)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox06.PROP_CardboardBox06'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1173,Class'/Script/Engine.StaticMeshActor',"(X=5769.973633,Y=36065.664062,Z=3127.404297)","(Pitch=0.000000,Yaw=81.831314,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox04.PROP_CardboardBox04'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1174,Class'/Script/Engine.StaticMeshActor',"(X=30957.611328,Y=-42132.828125,Z=6319.090332)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox06.PROP_CardboardBox06'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1175,Class'/Script/Engine.StaticMeshActor',"(X=31177.466797,Y=-42119.601562,Z=6348.631836)","(Pitch=0.000000,Yaw=-8.118473,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox04.PROP_CardboardBox04'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1176,Class'/Script/Engine.StaticMeshActor',"(X=29557.201172,Y=-40245.160156,Z=6319.887695)","(Pitch=0.000000,Yaw=18.412201,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox05.PROP_CardboardBox05'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1177,Class'/Script/Engine.StaticMeshActor',"(X=29505.503906,Y=-40215.320312,Z=6349.429199)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox04.PROP_CardboardBox04'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1178,Class'/Script/Engine.StaticMeshActor',"(X=29979.255859,Y=-39919.593750,Z=6369.665039)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox03.PROP_CardboardBox03'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1179,Class'/Script/Engine.StaticMeshActor',"(X=29979.732422,Y=-39979.328125,Z=6338.779297)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox02.PROP_CardboardBox02'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1180,Class'/Script/Engine.StaticMeshActor',"(X=-65570.617188,Y=-72355.500000,Z=3022.381348)","(Pitch=0.000000,Yaw=-8.049546,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox01.PROP_CardboardBox01'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
Row_1181,Class'/Script/Engine.StaticMeshActor',"(X=31107.451172,Y=-39743.421875,Z=6290.624512)","(Pitch=0.000000,Yaw=24.936874,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","StaticMesh'/Game/Locations/Props/PROP_CardboardBox07.PROP_CardboardBox07'","(Material'""/Game/Locations/Props/PROP_CardboardBox01_mat""')"
